timestamp,asset_id,asset_type,rated_mva,asset_age_years,criticality,voltage_pu,current_a,frequency_hz,active_power_mw,reactive_power_mvar,power_factor,temperature_c,load_percent,thd_percent,previous_faults,operating_state,fault_type,failure,failure_horizon_hours,voltage_deviation,frequency_deviation,apparent_power_mva,power_utilization,reactive_to_active_ratio,thermal_stress,overload_stress,temperature_excess,harmonic_stress,power_factor_deviation,electrical_stress,combined_stress
2026-01-01T11:30:00,T01,transformer,40.0,6,0.9,0.9849,409.25,49.999,21.459,8.253,0.9334,59.32,58.31,2.477,0,healthy,normal,0,0,0.015100000000000002,0.0009999999999976694,22.99131770908314,0.5747829427270785,0.384593876695093,34.589492,0.0,0.0,0.0,0.06659999999999999,0.8219999999999883,63.63063913635393
2026-01-01T11:45:00,T01,transformer,40.0,6,0.9,1.001,480.89,49.97,25.097,7.308,0.9601,66.02,68.2,2.863,1,healthy,normal,0,0,0.0009999999999998899,0.030000000000001137,26.139362520918525,0.6534840630229631,0.2911901820934773,45.02564,0.0,0.0,0.0,0.03990000000000005,0.559000000000005,77.71984315114815
2026-01-01T12:00:00,T01,transformer,40.0,6,0.9,1.0037,451.47,50.014,23.468,8.354,0.9421,64.64,63.77,2.971,1,healthy,normal,0,0,0.0037000000000000366,0.014000000000002899,24.91056683417702,0.6227641708544255,0.35597409238111466,41.220928,0.0,0.0,0.0,0.05789999999999995,0.6860000000000144,72.43313654272127
2026-01-01T12:15:00,T01,transformer,40.0,6,0.9,0.9848,445.21,50.026,23.294,8.254,0.9426,62.98,63.3,3.029,0,healthy,normal,0,0,0.015199999999999991,0.026000000000003354,24.71313318865093,0.6178283297162732,0.35434017343521934,39.866339999999994,0.0,0.0,0.0,0.05740000000000001,0.8560000000000167,71.06175648581366
2026-01-01T12:30:00,T01,transformer,40.0,6,0.9,1.0003,542.33,49.951,27.763,8.686,0.9544,64.55,75.44,2.49,0,healthy,normal,0,0,0.00029999999999996696,0.04899999999999949,29.09004580608288,0.727251145152072,0.31286244281958,48.69652,0.0,0.0,0.0,0.045599999999999974,0.7039999999999969,85.0650772576036
2026-01-01T12:45:00,T01,transformer,40.0,6,0.9,0.9982,478.38,50.002,25.405,8.939,0.9433,64.71,69.04,2.252,1,healthy,normal,0,0,0.0018000000000000238,0.0020000000000024443,26.93176091532078,0.6732940228830195,0.35185987010431014,44.675784,0.0,0.0,0.0,0.05669999999999997,0.5950000000000122,78.37648514415098
2026-01-01T13:00:00,T01,transformer,40.0,6,0.9,1.0079,532.25,50.004,27.88,7.083,0.9692,66.54,75.76,2.331,0,healthy,normal,0,0,0.007900000000000018,0.003999999999997783,28.765661629797428,0.7191415407449357,0.2540530846484936,50.410704,0.0,0.0,0.0,0.03080000000000005,0.4069999999999896,86.5257810372468
2026-01-01T13:15:00,T01,transformer,40.0,6,0.9,1.0017,536.1,50.022,27.756,8.517,0.956,65.08,75.42,2.512,0,healthy,normal,0,0,0.0017000000000000348,0.021999999999998465,29.03333988710221,0.7258334971775552,0.3068525724167747,49.083336,0.0,0.0,0.0,0.04400000000000004,0.5669999999999931,85.40901085887778
2026-01-01T13:30:00,T01,transformer,40.0,6,0.9,0.9666,481.15,49.974,25.531,8.873,0.9376,76.16,69.38,2.642,0,early_degradation,overheating,0,0,0.033399999999999985,0.026000000000003354,27.028912112772872,0.6757228028193218,0.34753828678860993,52.83980799999999,0.0,0.0,0.0,0.06240000000000001,1.0880000000000167,87.29394814096608
2026-01-01T13:45:00,T01,transformer,40.0,6,0.9,1.0084,509.75,50.027,26.703,7.549,0.9623,64.11,72.56,2.234,0,healthy,normal,0,0,0.008399999999999963,0.027000000000001023,27.749551527907617,0.6937387881976904,0.28270231809160024,46.518216,0.0,0.0,0.0,0.037699999999999956,0.5960000000000043,81.37315540988453
2026-01-01T14:00:00,T01,transformer,40.0,6,0.9,1.0111,414.49,50.03,21.205,5.645,0.9663,59.2,57.62,2.927,1,healthy,normal,0,0,0.01110000000000011,0.030000000000001137,21.943519544503335,0.5485879886125834,0.26621079933977837,34.111039999999996,0.0,0.0,0.0,0.03369999999999995,0.5980000000000063,61.762439430629165
2026-01-01T14:15:00,T01,transformer,40.0,6,0.9,0.9748,645.77,49.99,27.882,9.594,0.9129,88.51,90.46,5.231,2,high_risk,overload,0,48,0.0252,0.00999999999999801,29.486450447620854,0.7371612611905214,0.3440929632020658,80.066146,0.0,8.510000000000005,0.23099999999999987,0.08709999999999996,1.1960999999999895,117.65920905952608
2026-01-01T14:30:00,T01,transformer,40.0,6,0.9,0.9931,486.58,50.01,25.578,7.704,0.9575,61.6,69.5,3.044,0,healthy,normal,0,0,0.006900000000000017,0.00999999999999801,26.713024912952108,0.6678256228238026,0.3011963406052076,42.812,0.0,0.0,0.0,0.04249999999999998,0.54399999999999,76.34128114119014
2026-01-01T14:45:00,T01,transformer,40.0,6,0.9,1.006,550.88,49.966,29.081,10.471,0.9149,68.58,79.02,9.108,0,anomaly,harmonic_distortion,0,223,0.006000000000000005,0.03399999999999892,30.908678425322556,0.7727169606330639,0.36006327155187234,54.19191599999999,0.0,0.0,4.1080000000000005,0.08509999999999995,1.4917999999999942,97.0557640316532
2026-01-01T15:00:00,T01,transformer,40.0,6,0.9,1.0017,473.87,49.991,24.361,6.981,0.9613,66.7,66.2,1.83,1,healthy,normal,0,0,0.0017000000000000348,0.009000000000000341,25.341520909369272,0.6335380227342318,0.2865645909445425,44.1554,0.0,0.0,0.0,0.03869999999999996,0.4490000000000016,75.8663011367116
2026-01-01T15:15:00,T01,transformer,40.0,6,0.9,1.0023,584.11,50.016,30.176,9.085,0.9575,66.36,82.0,3.068,0,healthy,normal,0,0,0.0022999999999999687,0.015999999999998238,31.513936615408745,0.7878484153852187,0.3010670731707317,54.4152,0.0,0.0,0.0,0.04249999999999998,0.5279999999999907,93.85362076926091
2026-01-01T15:30:00,T01,transformer,40.0,6,0.9,1.011,573.46,50.02,30.176,10.976,0.9398,65.97,82.0,2.237,0,healthy,normal,0,0,0.010999999999999899,0.020000000000003126,32.110178324014335,0.8027544581003584,0.3637327677624603,54.0954,0.0,0.0,0.0,0.06020000000000003,0.8120000000000149,94.45312290501792
2026-01-01T15:45:00,T01,transformer,40.0,6,0.9,1.0022,476.86,50.038,25.371,8.556,0.9476,62.46,68.94,1.893,1,healthy,normal,0,0,0.0021999999999999797,0.0379999999999967,26.77485344497706,0.6693713361244266,0.3372354262740925,43.059924,0.0,0.0,0.0,0.0524,0.7359999999999833,76.57249080622132
2026-01-01T16:00:00,T01,transformer,40.0,6,0.9,0.9981,467.52,49.981,24.957,6.691,0.9659,61.32,67.82,2.589,1,healthy,normal,0,0,0.0019000000000000128,0.01899999999999835,25.838369337092463,0.6459592334273115,0.26810113395039464,41.587224,0.0,0.0,0.0,0.03410000000000002,0.4549999999999921,73.92318567136557
2026-01-01T16:15:00,T01,transformer,40.0,6,0.9,1.0019,485.07,50.028,25.168,9.979,0.9296,61.93,68.39,2.097,0,healthy,normal,0,0,0.0019000000000000128,0.027999999999998693,27.074132765427592,0.6768533191356898,0.3964955499046408,42.353927000000006,0.0,0.0,0.0,0.07040000000000002,0.8629999999999938,76.23459295678448
2026-01-01T16:30:00,T01,transformer,40.0,6,0.9,1.0006,490.71,50.004,25.752,7.497,0.9601,64.85,69.98,3.127,0,healthy,normal,0,0,0.0005999999999999339,0.003999999999997783,26.821083367380968,0.6705270841845242,0.29112301957129544,45.38202999999999,0.0,0.0,0.0,0.03990000000000005,0.4249999999999887,78.9203842092262
2026-01-01T16:45:00,T01,transformer,40.0,6,0.9,0.9838,557.44,50.003,29.183,9.351,0.9523,68.05,79.3,2.203,1,healthy,normal,0,0,0.016199999999999992,0.0030000000000001137,30.64455400230194,0.7661138500575485,0.32042627557139436,53.96365,0.0,0.0,0.0,0.047699999999999965,0.6540000000000001,92.59334250287743
2026-01-01T17:00:00,T01,transformer,40.0,6,0.9,1.0035,521.68,49.977,28.152,9.696,0.9455,63.85,76.5,2.768,1,healthy,normal,0,0,0.0035000000000000586,0.02300000000000324,29.774947858896414,0.7443736964724104,0.3444160272804774,48.84525000000001,0.0,0.0,0.0,0.05449999999999999,0.6950000000000167,86.13393482362054
2026-01-01T17:15:00,T01,transformer,40.0,6,0.9,1.01,419.18,50.029,21.903,8.074,0.9383,67.64,59.52,2.593,2,healthy,normal,0,0,0.010000000000000009,0.029000000000003467,23.3437547322619,0.5835938683065475,0.3686253024699813,40.259328000000004,0.0,0.0,0.0,0.06169999999999998,0.8620000000000172,69.63902141532738
2026-01-01T17:30:00,T01,transformer,40.0,6,0.9,1.0068,374.64,49.999,19.558,6.678,0.9464,61.86,53.15,2.424,0,healthy,normal,0,0,0.006799999999999917,0.0009999999999976694,20.66666513978489,0.5166666284946222,0.34144595561918395,32.87859,0.0,0.0,0.0,0.05359999999999998,0.6089999999999873,58.84792142473111
2026-01-01T17:45:00,T01,transformer,40.0,6,0.9,1.0027,483.18,50.013,26.073,6.529,0.9701,66.5,70.85,1.861,1,healthy,normal,0,0,0.0026999999999999247,0.012999999999998124,26.878042525451885,0.6719510631362972,0.25041230391592834,47.115249999999996,0.0,0.0,0.0,0.029900000000000038,0.39099999999999024,80.76680315681486
2026-01-01T18:00:00,T01,transformer,40.0,6,0.9,0.9974,491.53,49.974,25.56,9.932,0.9321,66.51,69.46,2.665,0,healthy,normal,0,0,0.0026000000000000467,0.026000000000003354,27.421856684039465,0.6855464171009866,0.3885758998435055,46.197846,0.0,0.0,0.0,0.06789999999999996,0.8350000000000168,80.52716685504934
2026-01-01T18:15:00,T01,transformer,40.0,6,0.9,0.9889,542.73,49.99,27.857,10.418,0.9366,63.67,75.7,2.771,1,healthy,normal,0,0,0.011099999999999999,0.00999999999999801,29.74133778094052,0.743533444523513,0.3739814050328463,48.198190000000004,0.0,0.0,0.0,0.06340000000000001,0.7949999999999902,85.59686222617565
2026-01-01T18:30:00,T01,transformer,40.0,6,0.9,0.999,480.78,50.013,24.999,8.874,0.9424,60.53,67.93,3.051,0,healthy,normal,0,0,0.0010000000000000009,0.012999999999998124,26.5273043673872,0.66318260918468,0.35497419896795873,41.11802900000001,0.0,0.0,0.0,0.057599999999999985,0.6509999999999905,74.29715945923401
2026-01-01T18:45:00,T01,transformer,40.0,6,0.9,0.9936,482.51,50.009,25.759,6.793,0.9669,63.78,70.0,3.424,0,healthy,normal,0,0,0.006399999999999961,0.009000000000000341,26.639649584782454,0.6659912396195613,0.263713653480337,44.646,0.0,0.0,0.0,0.03310000000000002,0.4400000000000015,78.07356198097806
2026-01-01T19:00:00,T01,transformer,40.0,6,0.9,0.997,558.02,49.983,30.176,10.967,0.9149,108.14,82.0,1.786,1,failure,overheating,1,14,0.0030000000000000027,0.017000000000003013,32.107103030326485,0.8026775757581621,0.3634345174973489,88.67479999999999,0.0,28.14,0.0,0.08509999999999995,0.9660000000000146,128.8686787879081
2026-01-01T19:15:00,T01,transformer,40.0,6,0.9,1.0062,428.41,50.013,22.756,7.976,0.9437,60.29,61.84,2.78,0,healthy,normal,0,0,0.006199999999999983,0.012999999999998124,24.113318145788234,0.6028329536447059,0.35050096677799264,37.283336,0.0,0.0,0.0,0.05630000000000002,0.6899999999999906,67.54898368223529
2026-01-01T19:30:00,T01,transformer,40.0,6,0.9,1.0039,442.59,49.971,23.337,6.935,0.9586,67.0,63.41,1.911,4,healthy,normal,0,0,0.0039000000000000146,0.029000000000003467,24.3456319285411,0.6086407982135275,0.29716758795046494,42.4847,0.0,0.0,0.0,0.04139999999999999,0.5980000000000174,72.99473991067637
